"id","magnitude","x","y","z"
"3017190546641718144","2.7408419","53.2933776669679","495.2640348726915","-51.562973075336714"
"5698015743046182272","2.7505891","-9.365988394474723","15.0555050056324","-8.007407279813751"
"4935615308047192576","2.7603414","50.45454363245793","20.478502078202478","-51.347432595092364"
"5610441600394646016","2.7605493","-93.70263738258423","339.4965401152662","-186.7492589741142"
"6071060144089351808","2.7730124","-72.21680113967196","-4.7789244029264975","-119.26508304194262"
"6194563955869054848","2.776534","-33.897484527931766","-12.157575611161079","-15.413613403988547"
"3211922645854328832","2.7777147","6.199612687159587","26.772451819116615","-2.446227729486255"
"641662895638787584","2.7839565","-53.19546214229624","35.25928878581861","28.11359894848908"
"5826168461855385472","2.784391","-2.879982108783537","-4.752383881028827","-11.11267426126279"
"4082115215112774272","2.803014","44.827894322415204","-142.68836692505414","-57.48362412243441"
"2887731882922767744","2.8041787","0.8669395017531681","21.969939654498205","-15.83802424318507"
"2255173119658513408","2.8079169","3.5481396010864286","-10.83002584635378","27.734903483061018"
"168726523212358272","2.8219895","114.96358089646233","187.84660487114726","136.99605610019853"
"6838311796136238976","2.836813","9.349195860373799","-6.126943719508847","-3.2324006995038306"
"1824534959611831680","2.8368227","71.75438935997072","-141.76063666586975","53.268354872516866"
"6875990375999580544","2.8368742","66.46595259933977","-94.03676895135561","-30.38524451777799"
"205499655242974464","2.847648","182.9556360793989","707.0414899024173","700.9305817327679"
"6674382927491854848","2.8521497","13.083989117460241","-15.933168109760913","-22.335444047964163"
"2769202742740232960","2.8534293","138.68204855147206","8.018141431913326","37.69918059227334"
"1823067317695766784","2.8593628","41.1829450156519","-72.23187724677065","29.431353799436103"
"2610370969483589888","2.8595295","106.16870120729781","-32.147839557799735","-14.760618881450188"
"4039970797062166400","2.860071","-1.427465928966962","-32.23900488131147","-24.35582522629851"
"5958043164999014400","2.8666828","-29.20173274316682","-538.5269417337977","-454.58288522893093"
"2199493438511811712","2.8701382","142.03064030190419","-73.26425804048522","257.7656972309347"
"583588100209595776","2.8702028","-32.32825594613621","33.65511959145623","4.86010081026475"
"5253347574087339776","2.8710227","-100.3952243673768","48.38064976926748","-203.8301701413003"
"2858629802998456576","2.8720777","26.78859247373146","4.642889531064725","16.246212837388995"
"6235406071207202688","2.8735147","-46.81445008285933","-80.15476823851485","-45.502815675052304"
"5538814190283894656","2.875049","-118.62434405698045","239.8739743311074","-208.83785030860818"
"4444057469252265984","2.8820894","-7.142246098618821","-25.607834492754762","4.389227066892067"
"5823248090239625088","2.882312","-13.679853954562","-16.145929904459507","-54.22086413354816"
"229898024422755840","2.904279","72.990702067309","123.73377810098933","120.58671715611165"
"1517698716348324992","2.9043932","-23.263672863331916","-5.802707013282289","18.948110456394232"
"46","2.91","149.06896367857854","-72.03707635270459","-0.9243953216086325"
"2079784488001577600","2.9163165","14.751788958683557","-29.921675972050597","33.51341366192885"
"2093931938472201600","2.922179","44.48387748474144","-183.50793563008526","141.76495800518944"
"5249119024128109952","2.9269278","-94.3406454519078","61.79275502562637","-242.64495234904442"
"2281778105594488192","2.9429574","2.9414094058806746","-0.26583722676424126","13.4699506180611"
"6270558110774003968","2.948431","-24.639205689565866","-15.154064808584616","-14.537699749245583"
"47","2.95","186.90887877977943","-158.8116649941469","-2.625039469578184"
"3520586071217872896","2.9649055","-24.976734132575682","-3.272768838753656","-7.469366309141765"
"6007749027577770496","2.965608","-44.026381338104635","-53.31537733762518","-50.72007532796226"
"6762701233364896000","2.9668314","9.004659000931335","-29.948093555522316","-16.398644960453186"
"1614731957531452544","2.9729202","-9.92548865471942","-12.359088177934051","26.345647085331468"
"4356298849169862784","2.977211","-14.019960295511655","-29.50038423613461","-2.6809367976311607"
"6520955322608285824","2.9805827","72.86200043165897","-30.271031542625376","-75.52820278634097"
"1851924859353116928","2.9821486","29.544899917057972","-26.38457575405006","23.078982766781508"
"248577867988535296","2.9823132","60.5943911336994","88.93275104534712","118.6289404952209"
"48","2.99","-12.878831150717591","14.72474351681723","-14.796867368693208"
"4269932382607207040","2.9904501","1.7674438331546656","-18.96229170059625","-0.9653993820631823"
"3098404220680931968","3.0001826","-54.8233956200288","80.88671960605335","15.800728923756346"
"4314399312979641728","3.001118","7.1494625625371935","-24.36634451418249","6.266899106995962"
"2896572746685604480","3.0076509","-8.070789447511407","90.81921654864462","-52.77563503903647"
"6586825380598949632","3.0138354","38.047031372926035","-23.33099283536273","-34.079609697093225"
"757565233820538752","3.0204449","-103.2357898962962","18.910810942220376","68.40381877335163"
"1696877570753454208","3.0218675","-30.26780588462425","-36.305184711653986","144.05350331417318"
"1487434040320076800","3.022188","-16.305353055624646","-12.747764209153136","16.350820352231345"
"5614471482318442240","3.0238004","-138.55485163283953","268.17472654928963","-139.85805273626343"
"2921635736292220800","3.0407002","-285.0148867424209","1010.1732511917234","-463.6620391917411"
"5786929090848333568","3.0503223","-23.279010548592893","-14.171180430812523","-116.16622944583598"
"2162316545207257600","3.0638983","183.37431999559834","-175.64817510609134","244.59636768737195"
"5971289565647972608","3.069865","-123.13872799370483","-401.95450809343026","-329.0086811924205"
"1018776176872261248","3.0717425","-6.726416627664824","5.0306221459871505","10.626058124722215"
"4164319171172759040","3.0769866","-0.18279062074822194","-43.02812326200404","-7.4123244257252905"
"3288921720025503360","3.0879216","2.400218884848479","7.595011223875432","0.9725536689774689"
"196944217825405184","3.0882971","0.043769616039933706","154.01769754590683","159.13778386464523"
"1061909811871141504","3.1029344","-40.50804125181838","5.08115515058717","108.21848464680804"
"6058271964884299520","3.1038253","-34.63330735665518","-3.236304281141795","-61.233083784011015"
"5926920079553285760","3.1050086","-14.500298644759647","-45.84067276521251","-80.14893686278262"
"1014058103758571520","3.120973","-6.927987639347511","6.976775960873555","10.935456284295903"
"4676528209144882304","3.1259058","10.098932136915803","20.350015381568745","-43.59201374640752"
"5333974693006467328","3.1292858","-54.50680581751826","5.781808392627406","-107.66806328499617"
"4573412435280434560","3.130809","-4.164736071111087","-20.952557967549673","9.888270057415877"
"2470140321630664064","3.1326482","34.75541987441115","10.724335373951567","-6.533207683356159"
"3400796031719045632","3.1337926","75.38315862979196","618.6894890997565","209.68182288026586"
"6444391655040244992","3.137527","43.662888354521094","-74.31272495928437","-145.60123201644387"
"6210176643031265920","3.1413295","-33.17773290845808","-46.09688198092649","-30.370438940063114"
"454491381981202944","3.1448548","126.23170970802792","116.37863179346894","253.54573822576612"
"5964991494281655808","3.1452072","-8.585141684269539","-29.254793413644784","-27.803076833166262"
"1041808368494264576","3.1493552","-16.627732700518994","21.61892619226781","48.636496262732685"
"6195030801635544704","3.1524858","-126.06237866513065","-52.03121910550734","-58.680814640427656"
"1632499034644723968","3.1570117","-11.64408653442353","-51.236888744412944","116.45076196427843"
"200929706966014976","3.1632786","131.44183545457244","512.659612809409","461.2926303204356"
"1284537517514584704","3.164287","-34.26164155528825","-26.72668386933926","25.465240373863885"
"5849837854861497856","3.1673613","-5.263709460605302","-4.515485953186074","-14.856338528661828"
"1621259036510505344","3.1697965","-29.578881304241687","-28.96073189206155","92.68349623864783"
"201261278441958656","3.1723478","12.403782765089922","52.18237615120596","47.01157894504083"
"5557271829408912896","3.1752331","-13.557997025880656","81.5412463387352","-77.61259301657806"
"2195115561168483712","3.1779127","4.477127680416393","-5.092046537986156","12.667874319173045"
"5888394463447019392","3.1800218","-14.271773706166469","-15.88963784459397","-27.435132763622814"
"4084834822776246272","3.1887186","27.650651169922433","-107.43788802851755","-42.822736230044455"
"399402894487590144","3.2095633","32.42474963558141","14.775840514789671","40.456805622370425"
"1278391075717325312","3.2112799","-20.29984393909687","-23.250584825437986","20.285839342452974"
"4942522955488925696","3.213741","62.32259150443339","33.71291681373478","-74.15517369307037"
"6005678131793146752","3.2144635","-71.95332328985326","-86.80041768468939","-96.79737187860158"
"6750856228950043264","3.220193","62.12672308685628","-104.78046564530744","-63.98036252206096"
"2211820991085587584","3.222498","14.098307272820263","-4.467007577759087","33.5310592587955"
"2429978803998630400","3.226718","84.157976651092","7.151131944305217","-13.111646473903042"
"3561350430457837056","3.2277887","-55.92905168511163","10.028328081526706","-14.989014099206894"
"5044368071870093312","3.2283852","27.2965206641783","26.885168286348197","-32.49733851842022"
"5965222838410499328","3.2345328","-3.38744770778398","-15.989430332959154","-15.370073993303862"
"4594497769766809216","3.2384055","-0.43608468491863944","-7.368844943502826","3.8783382876333636"
"1352588216303348608","3.2446299","-8.777696833340956","-25.099179762464857","21.4720204337537"
"1296713990316692096","3.244982","-38.47633223650477","-39.13503952306003","46.6920241325464"
"3352485999058854912","3.2463484","-3.531479458570785","17.638351391252968","4.1181582066756155"
"5253796346624992128","3.247181","-68.25071252626445","27.566857608138093","-136.6202461962374"
"2043823929421342848","3.2489738","43.11144666755777","-163.912431537408","108.76520154655614"
"4224225924761329792","3.249787","37.987981512776415","-58.88631001567028","-1.004744532051038"
"5843518239925459456","3.25495","-8.154289021177537","-2.2723373272153253","-25.3711995194122"
"3748360796947806208","3.2667334","-65.65676530867563","28.5183876775205","-21.662112460894477"
"488354175450563968","3.267435","67.0879304148949","104.82315699445488","273.4159686225758"
"2404579570000684544","3.2723644","39.89045190197958","-11.693230196659986","-11.779242520234536"
"1876510592179455744","3.2745838","29.970006975258087","-9.448635993426839","14.388029313284564"
"5164120762333028736","3.2755666","5.033219840833944","7.409402036520628","-1.540762101534897"
"2921973698674974592","3.2783384","-165.87490735058145","689.1636926025274","-318.3324958055721"
"5909069886210174080","3.2796018","-2.9963329418060853","-48.069440422685446","-102.00018202643844"
"48026706558487040","3.2804532","16.395586378317574","38.91734831312218","14.68975076207495"
"2082600852679281408","3.2822554","129.3653825111275","-196.1335865723384","249.68872114166916"
"5136659462996725888","3.2832906","78.66261928335156","45.41940499714552","-35.00956765504312"
"2983168461421919488","3.2917867","10.211299055641716","49.020303177781486","-14.55266732327565"
"3478394889483944320","3.2924726","-33.788592604703396","3.999514710680191","-21.143625312215605"
"2442861747380543104","3.2927852","126.2669605969196","1.0805168399049732","-13.30343188501295"
"2452378776434477184","3.3003998","3.156190955626315","1.5399946961420565","-1.0026104512172564"
"5242895960110588160","3.3005145","-36.79928524311671","18.40058367096799","-113.27313528386385"
"5922299347569528832","3.3046894","-21.146797678435515","-138.98256468124367","-211.4152706963688"
"2977433305691613440","3.308113","42.58352265963713","117.70359044752577","-44.74806878877954"
"1575287046603605888","3.3111024","-13.46284459517993","-0.9077366996285292","20.803979623826166"
"2084154943646648320","3.3171265","115.16397366039753","-171.58888648033286","227.2219766593464"
"6351709524967494528","3.318115","13.534596607808124","-6.30884074011587","-88.66348778126739"
"2478112158887431296","3.3185785","31.82621066795592","12.220446068251952","-4.903072870499338"
"425040000962559616","3.3200667","3.082884028129983","0.671344818918014","5.012738809835175"
"3897724469419137664","3.3209586","-100.727534831301","6.2229869362962384","11.549298008597988"
"6456322112116572160","3.3229845","64.0618868257121","-67.03069588212338","-151.0348393390768"
"6880093650314169984","3.3274162","18.48895601734269","-26.8876781381749","-7.260938747793443"
"2386316510063903616","3.327974","71.81005791946637","-16.101588062398374","-28.503933190084265"
"786420645182229504","3.3287191","-40.80383646524868","2.4873462703332736","45.051540702668085"
"867815979158660352","3.3391395","-18.144286993966592","37.01794510127326","18.69879118274142"
"3970052886914547712","3.339625","-46.50563617753016","9.411188823988468","13.09548820301074"
"4679407039823519232","3.346067","33.0156200114502","57.70506841553229","-125.87730142704929"
"725422076533653504","3.3467774","-58.83972739830665","28.47887448298231","28.311280127312987"
"1197588859547184640","3.348804","-60.423641076673505","-93.70403155691497","36.53136237841773"
"2603370653827638656","3.350818","92.48954674345015","-29.343215410640237","-23.461768785997826"
"511974502720839040","3.3546658","55.602410372632214","30.314396660801243","127.9683204174374"
"5773473920382493440","3.3622816","-21.570233583925933","-19.39831306562898","-149.86847628697413"
"6427464123776727168","3.3641381","1.3120718911091553","-2.0839348721089865","-5.5800188644856075"
"5778842011026728704","3.3667247","-15.725711998838396","-33.85718339705442","-186.75430599416362"
"699870869414974336","3.36875","-95.32932524436069","86.85987692720431","77.37744933574615"
"3662636823132300032","3.3738446","-20.934333318087145","-9.17735967603246","-0.23762475406395536"
"3312744219988782720","3.3779078","17.112593233826523","40.64188272711386","12.537241669504688"
"6112195451032545024","3.3789372","-82.40340631087292","-42.670080640767615","-82.64259674450007"
"11166438229308672","3.3823738","41.03769262518396","51.04611909464841","10.407079639862095"
"2591891443195067264","3.3828592","101.73820541230789","42.91522904334864","30.30217717775954"
"1421593566062037120","3.3842714","-0.5306711649714533","-18.798114718911762","28.818035799005557"
"872128538640246144","3.3864715","-28.15023746069529","63.28453950540936","35.13196189671271"
"5537302945910490240","3.393327","-39.76273527544491","74.6123749344705","-72.40291616427356"
"6801963487915169920","3.3990402","103.02601296436966","-110.65470078730165","-76.76727577886103"
"4871775051598300160","3.400128","30.28746401202786","68.05730186059003","-50.277271601272055"
"3312052249215275904","3.4027567","18.8221732373791","40.27044701033451","12.43426390229064"
"1939115478598580352","3.404353","17.774100331159843","-1.7452584631188244","18.791329435993077"
"6425343818681031040","3.4054875","11.17529858757544","-12.747883704431217","-38.4427903662147"
"5998019895874780928","3.4078684","-51.552643979446195","-89.40143027366894","-81.78619994827895"
"1243381938292692096","3.41004","-63.66175492928232","-32.95530282208629","20.28248020532897"
"5330160246631998848","3.4186177","-45.259799184339016","43.64836901668924","-67.65940314138514"
"588551501854159744","3.4208007","-33.465839891974376","23.18408983028813","7.099622588822876"
"5199386085968886528","3.42169","-25.061994229621497","9.687581881886254","-133.34923264795603"
"5300534077635861888","3.421808","-48.006316764734464","43.61824964313107","-107.80813087152698"
"4156500578347841408","3.4242194","8.557896290597967","-55.26980660082181","-8.104717423339086"
"6109087784495371648","3.4261973","-89.37121192709786","-46.333513944500666","-92.16045156876879"
"2461150714560126080","3.4277625","67.53926290293019","35.70786034575115","-13.932317813320347"
"3683687763520080384","3.4332993","-11.818447897044724","-2.1717408860356477","-0.30396045814779166"
"4254395871029677952","3.4336429","11.076869070824014","-37.24645112098653","-3.319720749103667"
"5512761468416162432","3.4414794","-51.65102206899775","92.43970201147823","-140.43166283335665"
"5273030069128572928","3.4457974","-7.952089878354663","10.772656811937834","-30.269287828769453"
"805881416880407936","3.446242","-45.629620270200576","21.98639299780847","47.090650933858825"
"2658974606111711488","3.4492388","40.54357521408885","-7.664610329649134","2.3663952348897057"
"6913577284069471616","3.449377","102.9056556158014","-114.55207741614339","-13.547553220409487"
"2632117385335567872","3.4539876","67.93524097527407","-13.721811754239832","-7.345480912365068"
"866177431955478144","3.4571264","-5.907108200997604","16.202721410224687","6.961590063954388"
"4584613194593381888","3.4648023","-0.35646340432247436","-36.57499932274214","20.482107644092316"
"5164707970261890560","3.465752","1.9012667095900317","2.5440938773667234","-0.5291033063317636"
"3827873938815011200","3.4662993","-63.432578779121194","44.47504301237083","-1.545798373258628"
"3796442680948579328","3.468565","-10.987516915260173","0.4456988984018331","0.3385720767176044"
"5250032958818831360","3.4711742","-193.58438009932777","129.04814872059885","-447.0759193212998"
"2965792913525710976","3.4712873","1.24380590145201","32.847800135644334","-12.54049436902243"
"4937200425857908992","3.4718022","9.554965969044188","5.29515784744801","-13.786531668431747"
"4609802834185436928","3.47414","-3.173750968278327","-194.10763357144108","147.62563192200963"
"3305012316783533056","3.4756324","60.40689127356292","105.34860424202022","26.900683486286248"
"2964000159821218432","3.476823","0.5577135049941685","8.211230035085203","-3.4006316408800767"
"4081642115877635840","3.4801962","10.864018098870064","-37.464648975063575","-15.556122193067846"
"4296708789290712064","3.4819748","6.517253634022459","-11.840880496599274","1.517162439094153"
"6513525544581729536","3.487227","23.066392493718446","-7.432682777535323","-30.267955919425752"
"4529285391533766400","3.4873433","3.555642452030082","-34.258243562745285","13.754084036169862"
"6709267613942522496","3.4887385","6.993701016710906","-59.14881704893438","-61.60966251992344"
"622052899598187392","3.4907143","-469.861991121402","251.58810120207744","160.53698870980364"
"5583216215017531648","3.4911032","-37.67136293575062","170.48490229806953","-111.26701959257784"
"6020624858523492352","3.49136","-28.166505974034163","-73.7365121356941","-55.79527595996834"
"738259665062428416","3.494125","-24.063234258373456","7.206336046275163","17.079692770375473"
"5267405895350690304","3.4989178","-4.030072174185895","13.029319026235536","-38.510200746938686"
"4125171197089493760","3.4990056","-2.8628606074175886","-29.179202484505904","-8.075232555750457"
"873035017257455104","3.50655","-13.456045731651523","34.28111067317141","19.415013809258404"
"3314024566919613952","3.516044","19.29457797652156","42.80090242975904","14.841124816873846"
"4672726716408826240","3.5165603","7.808950836825263","11.600454682759361","-29.726171809885823"
"5308225539451195520","3.521229","-261.7145200009328","155.91731792812428","-428.15793611093846"
"3296627028792695168","3.52523","48.38222761712973","159.5768727351466","42.35038131228067"
"4840356816072211712","3.5266554","11.905714653696261","23.879929433298887","-24.275885376560733"
"3337991583943473280","3.528103","41.11895709231236","377.5549080952045","66.5167987787466"
"2952868119987647744","3.5294538","-18.983894878855786","78.78959281032574","-17.283720423324148"
"6828125061423674752","3.5300386","98.38009718652555","-77.7885905855642","-51.72234656552684"
"643819484617141504","3.5301552","-29.265765514632132","18.152732510059412","16.801743596713706"
"1977100856572910336","3.5311058","109.81275564146785","-79.75202114106548","137.5037519752672"
"5338833263117260672","3.5334344","-14.784474702131169","4.414682420872763","-25.530432804657703"
"5318547273548061824","3.5350146","-54.80245436163927","65.14205430758707","-112.64866921264824"
"433103132037681536","3.535792","16.707958863973285","18.154004719232052","24.549344100113437"
"1986628812013105152","3.5363603","418.6219110475585","-174.4046564070372","498.50910411791693"
"1671148277108755200","3.5380037","-48.92672641848008","-25.859556247928296","117.19637438519533"
"3366754155291545344","3.5395133","-84.1189036659225","292.83318582354826","114.33981072854856"
"2996171698248699904","3.5410435","1.2277111678904924","21.546645435109728","-5.710950539584223"
"5971244451311982336","3.542674","-40.47741202415015","-133.0921309441267","-108.75458507135315"
"2139664063041544576","3.544013","7.436946020995482","-21.264963315984517","30.299602212223185"
"6093220251160674688","3.544546","-61.045590669240724","-42.50817528097335","-77.18710291008473"
"4822106194362165760","3.5456567","8.697957400706635","68.88299262919898","-49.47027799240573"
"5935906628641616128","3.547944","-17.649403888309607","-65.39363435329898","-90.41072450896326"
"5855802671046171648","3.5488756","-35.66850311789438","-7.301939149052322","-90.60558403974102"
"4870527586937201408","3.5517442","19.461540841795408","40.75422915383997","-30.231854986720826"
"5521599549054493696","3.5536344","-1026.7388725354112","1216.853835329635","-1686.516577966967"
"4936685751336237056","3.5560112","23.755596546200856","16.100744247055125","-36.093905566807756"
"5337891256535666176","3.557437","-2255.8307309833654","514.690360363056","-3847.0143569461716"
"5828952940687722496","3.5603364","-42.67415707134044","-86.95314319902637","-195.8593654405791"
"4878631812268014464","3.5659256","20.075043259086947","51.99165346270736","-32.9109063435841"
"3019816764523863552","3.5708857","-12.61083917700496","194.28168908391675","-21.407572707192216"
"1931192500887330688","3.575974","76.91590892273693","-19.919903414640928","72.36302726099238"
"3312748824193704832","3.577121","15.07663819907577","35.76840948446648","11.102480665056937"
"3168265196643846400","3.5799253","-9.82485210087977","27.709123253533072","8.730947826914246"
"1064092789129355136","3.5820162","-8.58263797237635","6.494960937473742","21.180553605948834"
"5173421634271199104","3.5833347","29.292333042978523","28.393407596715704","-6.387671798124491"
"3207534529304666240","3.5883799","30.3614721277445","162.2593219571247","-19.813955338838323"
"5300734910309994240","3.5909956","-64.85540672843115","56.278517335105114","-135.00328086143043"
"6518817665843312000","3.5925784","102.43227225668599","-46.28352262240584","-116.1861452881565"
"4757601523650165120","3.5934615","18.097447313498517","156.5626967948507","-302.62480552456793"
"939307084189685248","3.593621","-11.224565174146246","47.86656385481261","33.113611886946806"
"6203033940614597504","3.594247","-42.576314839822814","-36.89895443885766","-39.70639543906767"
